,target,f1_x,f2_x,f3_x,f4_x,f5_x,f6_x,f7_x,f8_x,f9_x,f1_y,f2_y,f3_y,f4_y,f5_y,f6_y,f7_y,f8_y,f9_y
2394,1,2,3,1,3,2,2,0,1,2,0,2,1,0,0,2,0,3,2
2395,0,3,1,1,2,2,3,0,0,2,3,2,1,3,2,3,0,3,2
2396,1,1,1,1,1,2,1,0,1,2,3,2,1,3,2,3,0,3,2
2397,1,3,1,1,2,2,3,0,0,2,1,2,1,0,2,2,3,2,2
2398,0,2,1,1,0,2,3,1,1,2,1,2,1,0,2,2,3,2,2
2399,0,2,1,0,3,2,2,1,2,2,1,2,1,0,2,2,3,2,2
2400,1,2,1,1,0,2,2,1,1,1,1,2,1,0,2,2,0,1,2
2401,1,3,1,1,3,2,1,0,1,2,1,2,1,0,2,2,0,1,2
2402,0,2,1,1,3,0,2,0,2,2,1,2,1,0,2,2,0,1,2
2403,0,2,1,1,0,2,2,1,1,1,1,2,1,0,2,2,1,0,2
2404,0,3,4,1,3,2,2,1,2,2,1,2,1,0,2,2,1,0,2
2405,0,2,1,1,0,2,2,1,1,1,3,1,1,0,2,3,1,2,1
2406,0,2,1,0,2,2,2,0,0,2,3,1,1,0,2,3,1,2,1
2407,0,2,1,1,0,2,2,1,1,1,2,1,1,0,2,3,2,3,2
2408,1,2,1,1,0,2,2,1,1,1,3,1,1,3,2,1,0,1,2
2409,0,2,0,1,3,2,2,1,1,2,3,4,1,0,2,2,3,1,2
2410,0,3,1,0,3,2,2,0,3,2,3,4,1,0,2,2,3,1,2
2411,1,2,1,1,3,2,3,3,3,2,3,4,1,0,2,2,3,1,2
2412,0,2,4,1,3,2,3,0,3,2,3,0,1,1,2,3,0,4,2
2413,0,1,1,1,1,2,3,0,4,2,3,0,1,1,2,3,0,4,2
2414,0,1,0,1,1,2,1,1,2,2,3,0,1,1,2,3,0,4,2
2415,1,3,4,1,3,2,2,0,3,2,3,0,1,1,2,3,0,4,2
2416,0,2,4,1,3,2,3,0,3,2,1,0,1,0,2,2,3,3,2
2417,0,2,1,1,3,2,3,0,2,2,1,0,1,0,2,2,3,3,2
2418,0,0,1,1,0,2,2,1,1,1,1,0,1,0,2,2,3,3,2
2419,0,3,4,1,3,2,2,0,1,2,2,0,1,3,2,2,1,3,2
2420,0,2,1,1,1,2,1,0,2,1,1,2,1,0,2,2,1,2,1
2421,0,2,0,1,1,0,2,1,1,1,0,4,0,2,0,2,0,4,1
2422,1,2,4,1,1,2,3,0,2,2,0,4,0,2,0,2,0,4,1
2423,0,1,0,0,2,0,2,1,0,1,0,4,0,2,0,2,0,4,1
2424,0,1,0,1,3,2,2,0,3,2,2,1,1,1,2,3,0,2,2
2425,1,2,1,1,1,2,1,0,0,2,2,1,1,1,2,3,0,2,2
2426,0,2,1,1,0,2,2,1,2,1,2,1,1,1,2,3,0,2,2
2427,0,1,0,1,3,2,2,0,3,2,3,2,1,0,0,2,0,2,2
2428,0,2,1,1,1,2,1,0,0,2,3,2,1,0,0,2,0,2,2
2429,1,1,0,1,3,2,2,0,3,2,3,1,1,0,2,3,0,4,2
2430,0,0,1,1,0,2,2,0,1,1,3,1,1,0,2,3,0,4,2
2431,0,1,1,1,3,2,1,1,3,2,3,1,1,0,2,3,0,4,2
2432,0,1,1,1,0,2,1,0,1,2,2,1,1,3,2,2,1,1,1
2433,1,1,1,1,0,2,1,0,1,2,3,1,1,3,2,1,0,0,2
2434,1,1,1,1,0,2,1,0,1,2,2,2,1,3,2,2,0,3,2
2435,1,3,1,1,3,2,1,0,0,2,2,2,1,3,2,2,0,3,2
2436,1,2,2,1,0,2,2,0,1,2,2,1,1,0,0,2,0,0,2
2437,0,3,1,1,3,2,2,0,0,2,2,1,1,0,0,2,0,0,2
2438,0,1,1,1,3,2,2,1,2,2,2,1,1,0,0,2,0,0,2
2439,0,2,1,1,1,2,3,0,3,2,1,0,1,3,2,2,1,4,2
2440,0,3,4,1,0,2,2,1,2,2,1,0,1,3,2,2,1,4,2
2441,1,2,1,1,1,2,3,0,3,2,0,0,1,1,2,1,1,1,1
2442,0,2,0,1,0,2,3,0,4,2,0,0,1,1,2,1,1,1,1
2443,0,1,2,1,3,2,1,1,1,1,0,0,1,1,2,1,1,1,1
2444,1,3,4,0,2,2,1,0,2,2,0,0,1,1,2,1,1,1,1
2445,0,3,4,1,0,2,2,1,4,2,0,0,1,1,2,1,1,1,1
2446,1,2,1,1,1,2,3,0,3,2,3,4,0,2,2,1,0,2,2
2447,0,2,1,1,3,2,1,2,0,1,3,4,0,2,2,1,0,2,2
2448,0,2,1,1,3,2,1,1,2,1,3,4,0,2,2,1,0,2,2
2449,0,2,1,1,1,2,3,0,3,2,2,0,1,3,2,1,1,1,2
2450,0,1,2,1,0,2,2,1,2,2,2,0,1,3,2,1,1,1,2
2451,1,0,4,1,0,2,2,1,0,2,2,0,1,3,2,1,1,1,2
2452,1,2,1,1,3,2,1,1,0,2,1,4,1,0,2,2,2,1,1
2453,0,1,1,1,3,2,2,2,2,1,1,4,1,0,2,2,2,1,1
2454,0,2,2,1,0,2,2,0,4,2,1,4,1,0,2,2,2,1,1
2455,0,0,1,1,1,2,2,0,4,2,1,4,1,0,2,2,2,1,1
2456,0,2,1,1,3,2,1,1,0,2,3,1,1,1,2,2,1,2,1
2457,0,3,1,1,0,2,1,1,1,2,3,1,1,1,2,2,1,2,1
2458,0,2,1,1,0,2,2,0,2,2,3,1,1,1,2,2,1,2,1
2459,0,0,1,1,0,2,2,1,2,1,3,1,1,1,2,2,1,2,1
2460,0,2,1,1,3,2,2,2,4,2,3,1,1,1,2,2,1,2,1
2461,0,2,1,1,3,2,1,1,0,2,0,0,1,3,2,3,0,3,2
2462,1,2,1,1,0,2,3,3,3,2,0,0,1,3,2,3,0,3,2
2463,1,1,1,1,1,1,2,0,3,2,0,0,1,3,2,3,0,3,2
2464,0,1,0,1,3,2,2,1,4,2,0,0,1,3,2,3,0,3,2
2465,0,2,1,1,3,2,1,1,0,2,3,4,1,3,2,3,0,3,2
2466,1,2,1,1,0,2,2,1,1,2,3,4,1,3,2,3,0,3,2
2467,0,2,0,1,1,2,2,1,1,2,3,4,1,3,2,3,0,3,2
2468,1,3,4,1,0,2,2,1,4,2,3,4,1,3,2,3,0,3,2
2469,0,1,1,1,0,1,2,3,1,2,2,4,0,2,2,3,0,3,2
2470,0,3,2,1,2,2,2,0,1,1,2,4,0,2,2,3,0,3,2
2471,0,1,1,1,0,0,2,1,1,1,2,4,0,2,2,3,0,3,2
2472,0,1,1,0,2,2,1,1,3,2,2,4,0,2,2,3,0,3,2
2473,1,2,1,0,2,2,1,1,3,2,2,4,0,2,2,3,0,3,2
2474,0,1,2,1,0,0,2,3,0,2,2,4,0,2,2,3,0,3,2
2475,0,1,1,1,0,1,2,3,1,2,0,1,2,4,2,2,0,3,2
2476,0,2,2,1,0,0,2,1,1,1,0,1,2,4,2,2,0,3,2
2477,0,1,0,1,1,2,1,3,0,2,0,1,2,4,2,2,0,3,2
2478,0,1,1,1,3,2,3,1,2,1,0,1,2,4,2,2,0,3,2
2479,0,2,0,1,1,2,2,3,2,2,0,1,2,4,2,2,0,3,2
2480,0,0,1,1,0,1,2,1,0,2,0,1,2,4,2,2,0,3,2
2481,0,2,4,2,1,2,2,2,1,2,0,1,2,4,2,2,0,3,2
2482,1,1,1,0,4,2,2,0,3,2,0,2,1,0,1,2,1,3,2
2483,0,3,2,1,0,1,2,1,3,2,0,2,1,0,1,2,1,3,2
2484,1,0,1,1,3,0,2,1,1,1,0,2,1,0,1,2,1,3,2
2485,0,0,0,0,3,2,3,0,3,2,0,2,1,0,1,2,1,3,2
2486,0,0,1,1,0,0,2,0,2,1,1,1,0,3,2,1,1,2,1
2487,0,2,1,0,2,2,2,0,0,2,1,1,0,3,2,1,1,2,1
2488,0,2,1,1,0,1,1,0,2,2,1,1,0,3,2,1,1,2,1
2489,0,2,0,1,0,0,3,0,2,2,1,1,0,3,2,1,1,2,1
2490,1,3,1,1,0,0,3,0,3,2,1,1,0,3,2,1,1,2,1
2491,0,2,1,1,2,1,2,1,1,2,1,1,0,3,2,1,1,2,1
2492,0,2,1,1,3,0,2,2,2,1,1,1,0,3,2,1,1,2,1
2493,0,2,1,0,3,2,2,1,2,2,1,1,0,3,2,1,1,2,1
2494,0,2,4,1,3,2,3,0,1,2,1,1,0,3,2,1,1,2,1
2495,1,3,0,1,0,2,1,1,3,2,1,1,0,3,2,1,1,2,1
2496,0,0,1,1,0,0,2,0,2,1,0,1,1,3,0,2,1,1,1
2497,0,2,1,1,1,2,1,0,0,1,0,1,1,3,0,2,1,1,1
2498,0,1,0,1,3,0,1,0,3,2,0,1,1,3,0,2,1,1,1
2499,0,2,1,1,1,1,2,0,4,2,0,1,1,3,0,2,1,1,1
2500,1,0,1,1,0,0,2,0,2,1,3,1,0,3,2,1,0,3,2
2501,0,1,1,1,0,2,1,0,2,1,3,1,0,3,2,1,0,3,2
2502,0,0,1,1,0,0,2,0,2,1,0,1,0,2,2,2,0,1,2
2503,0,2,1,1,1,2,1,0,0,1,0,1,0,2,2,2,0,1,2
2504,0,2,1,1,4,2,1,0,4,2,0,1,0,2,2,2,0,1,2
2505,1,2,0,1,0,0,3,0,3,2,0,1,0,2,2,2,0,1,2
2506,0,3,1,1,1,2,1,1,2,1,0,1,0,2,2,2,0,1,2
2507,0,0,1,1,2,2,2,0,0,2,0,1,0,2,2,2,0,1,2
2508,1,0,1,1,0,0,2,0,2,1,1,1,0,1,0,3,0,2,1
2509,0,1,2,1,3,0,2,0,2,2,1,1,0,1,0,3,0,2,1
2510,0,3,3,1,1,2,3,0,3,2,1,1,0,1,0,3,0,2,1
2511,0,2,4,0,2,2,3,0,3,2,1,1,0,1,0,3,0,2,1
2512,1,3,1,0,3,2,1,0,3,2,1,1,0,1,0,3,0,2,1
2513,0,0,1,1,0,0,2,2,2,1,1,1,0,1,0,3,0,2,1
2514,0,3,1,0,2,2,2,0,1,2,1,1,0,1,0,3,0,2,1
2515,1,0,1,1,0,2,2,0,3,2,1,1,0,3,2,2,1,3,2
2516,1,2,4,1,3,2,2,0,2,2,1,1,0,3,2,2,1,3,2
2517,1,0,1,1,0,2,2,0,3,2,2,4,1,3,2,2,0,2,2
2518,1,1,2,1,0,2,2,1,2,2,1,1,1,2,2,1,0,0,2
2519,0,0,0,1,3,2,2,0,1,2,1,1,1,2,2,1,0,0,2
2520,0,1,2,1,0,2,2,1,2,2,2,2,1,0,2,2,1,0,2
2521,0,1,2,1,0,2,2,1,2,2,0,1,1,3,2,2,2,1,1
2522,0,2,1,0,2,2,2,0,0,2,0,1,1,3,2,2,2,1,1
2523,0,3,1,1,1,2,1,1,2,1,0,1,1,3,2,2,2,1,1
2524,0,0,1,1,1,2,2,1,2,2,0,1,1,3,2,2,2,1,1
2525,0,1,1,1,0,0,2,0,1,2,2,4,1,1,2,1,0,2,2
2526,0,1,4,1,0,2,2,1,1,2,2,4,1,1,2,1,0,2,2
2527,0,1,1,1,0,0,2,0,1,2,3,2,1,3,2,2,0,2,2
2528,1,1,1,1,0,0,2,0,1,2,1,1,1,3,2,3,0,1,2
2529,0,1,1,1,2,2,2,0,0,2,1,1,1,3,2,3,0,1,2
2530,0,3,1,1,3,2,2,1,1,2,1,1,1,3,2,3,0,1,2
2531,1,3,1,0,3,2,2,0,3,2,3,1,1,3,0,1,3,4,2
2532,0,3,4,1,0,2,3,1,2,2,3,1,1,3,0,1,3,4,2
2533,1,1,1,0,0,2,2,1,2,2,3,1,1,3,0,1,3,4,2
2534,0,1,1,1,3,1,2,1,2,2,3,1,1,3,0,1,3,4,2
2535,0,3,1,0,3,2,2,0,3,2,2,0,1,0,2,3,1,3,2
2536,0,1,1,1,1,2,3,0,4,2,2,0,1,0,2,3,1,3,2
2537,0,0,1,1,3,2,2,0,2,2,2,0,1,0,2,3,1,3,2
2538,0,2,1,1,3,2,3,0,0,2,2,0,1,0,2,3,1,3,2
2539,0,2,0,1,3,2,3,0,2,2,2,0,1,0,2,3,1,3,2
2540,1,1,1,1,0,2,2,0,0,2,2,1,1,0,2,2,1,2,2
2541,0,1,1,1,0,2,2,0,0,2,2,1,1,0,2,1,1,0,2
2542,0,2,4,1,3,2,2,0,1,2,2,1,1,0,2,1,1,0,2
2543,0,1,1,1,0,2,2,0,0,2,3,4,1,3,2,2,1,2,2
2544,0,2,1,1,0,2,3,0,4,2,3,4,1,3,2,2,1,2,2
2545,0,1,1,1,0,2,2,0,0,2,2,4,1,0,2,3,0,2,2
2546,0,3,4,1,0,2,2,1,2,2,2,4,1,0,2,3,0,2,2
2547,0,2,1,1,0,2,2,0,2,2,2,4,1,0,2,3,0,2,2
2548,1,0,2,1,0,2,2,0,2,2,2,4,1,0,2,3,0,2,2
2549,0,1,1,1,3,2,2,3,0,2,2,4,1,0,2,3,0,2,2
2550,1,1,1,1,0,2,2,0,0,2,1,1,1,3,2,2,0,1,2
2551,1,2,1,1,0,2,2,1,2,2,1,1,1,3,2,2,0,1,2
2552,0,1,2,1,3,0,2,0,2,2,3,2,1,2,0,2,1,1,1
2553,1,2,3,1,1,2,2,3,4,2,3,2,1,2,0,2,1,1,1
2554,0,3,1,0,2,2,2,0,0,2,3,2,1,2,0,2,1,1,1
2555,0,1,2,1,3,0,2,0,2,2,1,4,1,3,2,3,1,4,2
2556,0,1,2,1,0,2,2,1,2,1,1,4,1,3,2,3,1,4,2
2557,1,2,0,1,0,2,2,1,2,2,1,4,1,3,2,3,1,4,2
2558,1,1,1,1,3,2,1,0,4,2,1,4,1,3,2,3,1,4,2
2559,0,3,1,1,3,2,3,1,4,2,1,4,1,3,2,3,1,4,2
2560,0,1,2,1,3,0,2,0,2,2,1,1,1,1,2,3,0,1,1
2561,0,0,0,1,3,2,2,0,1,2,1,1,1,1,2,3,0,1,1
2562,1,3,4,1,0,2,2,2,1,2,2,1,1,0,2,0,0,3,2
2563,0,3,4,1,0,2,2,0,2,2,2,1,1,0,2,0,0,3,2
2564,0,2,2,1,0,2,2,1,1,2,2,1,1,0,2,0,0,3,2
2565,0,3,2,1,2,2,2,0,1,1,3,1,2,4,0,2,0,3,2
2566,0,2,1,1,2,1,2,1,1,2,3,1,2,4,0,2,0,3,2
2567,1,2,1,0,2,2,2,0,4,2,3,1,2,4,0,2,0,3,2
2568,0,1,3,1,3,0,3,0,4,2,3,1,2,4,0,2,0,3,2
2569,0,3,2,1,2,2,2,0,1,1,3,0,1,0,2,0,1,1,2
2570,0,1,2,1,0,0,2,0,0,2,3,0,1,0,2,0,1,1,2
2571,0,0,1,1,3,2,3,0,0,2,3,0,1,0,2,0,1,1,2
2572,1,3,0,1,3,0,1,0,3,2,3,0,1,0,2,0,1,1,2
2573,1,1,1,1,3,0,2,3,2,1,3,0,1,0,2,0,1,1,2
2574,0,2,1,1,2,0,2,1,0,1,3,0,1,0,2,0,1,1,2
2575,1,3,4,1,0,2,2,1,2,2,1,1,1,3,2,2,1,1,1
2576,1,3,1,1,0,0,2,0,0,2,1,1,1,3,2,2,1,1,1
2577,0,3,4,1,0,2,2,1,2,2,2,0,1,3,2,3,0,2,2
2578,0,2,1,1,3,0,2,0,1,2,1,4,1,3,2,2,0,0,2
2579,1,0,1,1,3,2,2,1,1,2,1,4,1,3,2,2,0,0,2
2580,1,1,1,1,0,2,2,1,2,1,1,4,1,3,2,2,0,0,2
2581,1,2,1,1,3,0,2,0,1,2,3,1,1,1,2,2,1,1,2
2582,0,2,0,1,0,2,2,0,2,2,3,1,1,1,2,2,1,1,2
2583,1,1,0,1,0,2,2,0,3,2,3,1,1,1,2,2,1,1,2
2584,1,2,1,1,3,0,2,0,1,2,1,0,1,0,2,2,0,3,2
2585,0,1,0,1,3,2,2,0,1,2,1,0,1,0,2,2,0,3,2
2586,0,1,1,1,1,2,2,0,0,2,0,1,1,1,2,2,0,4,2
2587,0,1,0,1,1,2,2,0,1,2,0,1,1,1,2,2,0,4,2
2588,0,1,1,1,1,2,2,0,0,2,2,1,1,0,2,3,0,1,2
2589,1,1,1,1,1,2,2,0,0,2,2,1,1,1,2,2,1,2,2
2590,1,1,1,1,1,2,2,0,0,2,0,1,1,0,2,2,0,1,2
2591,1,2,1,1,1,2,2,1,2,2,0,1,1,0,2,2,0,1,2
2592,0,1,1,1,1,2,2,0,0,2,1,0,1,3,2,2,0,4,2
2593,0,1,1,1,1,2,2,0,0,2,2,0,1,0,2,1,0,0,2
2594,0,1,0,1,3,2,2,0,4,2,3,0,1,3,0,2,1,2,2
2595,0,3,1,1,2,2,2,0,1,2,3,0,1,3,0,2,1,2,2
2596,0,1,0,1,3,2,2,0,4,2,1,1,0,2,2,2,1,0,2
2597,0,3,4,1,0,2,3,0,4,2,1,1,0,2,2,2,1,0,2
2598,0,3,4,1,3,2,2,3,0,2,1,1,0,2,2,2,1,0,2
2599,0,1,2,1,0,0,2,0,4,2,1,1,0,2,2,2,1,0,2
2600,0,1,1,1,2,2,2,0,0,2,2,4,1,0,2,3,0,1,2
2601,1,2,1,1,3,2,1,0,3,2,2,4,1,0,2,3,0,1,2
2602,0,2,0,1,0,2,2,0,0,2,2,4,1,0,2,3,0,1,2
2603,0,3,0,1,3,2,2,1,2,2,2,4,1,0,2,3,0,1,2
2604,0,3,1,1,0,2,2,0,3,2,2,4,1,0,2,3,0,1,2
2605,0,1,1,1,2,2,2,0,0,2,1,4,1,3,2,2,0,4,2
2606,0,1,1,1,2,2,2,0,0,2,3,2,1,0,2,2,0,2,2
2607,0,3,1,1,3,2,2,1,3,2,3,2,1,0,2,2,0,2,2
2608,1,3,1,1,0,2,1,0,3,2,2,1,1,1,2,3,1,3,2
2609,1,1,1,1,3,2,2,1,1,2,2,1,1,1,2,3,1,3,2
2610,0,1,1,1,1,2,1,0,1,2,2,1,1,1,2,3,1,3,2
2611,0,3,1,1,0,2,1,0,3,2,2,1,1,1,0,2,0,1,2
2612,1,0,1,1,1,2,2,1,2,2,2,1,1,1,0,2,0,1,2
2613,0,1,2,1,0,2,2,1,2,1,3,1,1,4,0,2,0,1,2
2614,1,1,0,1,0,2,2,1,4,2,3,1,1,4,0,2,0,1,2
2615,0,2,1,1,3,2,1,2,0,1,3,1,1,4,0,2,0,1,2
2616,0,2,1,0,1,2,2,1,3,2,3,1,1,4,0,2,0,1,2
2617,1,1,1,1,2,2,3,0,0,2,3,1,1,4,0,2,0,1,2
2618,0,1,2,1,0,2,2,1,2,1,0,2,0,1,0,2,1,1,1
2619,1,2,1,1,1,0,2,0,4,1,0,2,0,1,0,2,1,1,1
2620,0,2,0,2,4,2,2,1,3,2,0,2,0,1,0,2,1,1,1
2621,0,1,2,1,0,2,2,1,2,1,1,1,1,0,1,1,0,0,2
2622,0,1,1,1,0,0,1,1,2,1,1,1,1,0,1,1,0,0,2
2623,1,2,1,1,1,2,1,3,0,2,1,1,1,0,1,1,0,0,2
2624,0,1,1,1,0,2,2,1,0,1,0,2,1,0,2,2,0,2,2
2625,0,1,1,1,0,2,2,1,0,1,2,1,1,1,1,2,0,2,2
2626,0,3,1,1,3,2,1,0,4,2,2,1,1,1,1,2,0,2,2
2627,0,2,1,1,0,1,2,0,3,2,2,1,1,1,1,2,0,2,2
2628,0,0,4,1,3,2,2,1,0,2,2,1,1,1,1,2,0,2,2
2629,0,0,1,1,3,2,2,1,1,1,2,1,1,1,1,2,0,2,2
2630,0,2,0,1,3,2,3,0,2,2,2,1,1,1,1,2,0,2,2
2631,0,1,1,1,0,2,2,2,1,1,2,1,1,1,1,2,0,2,2
2632,0,2,1,0,3,2,2,1,2,2,2,1,1,1,1,2,0,2,2
2633,0,1,1,1,0,2,2,1,0,1,3,1,1,3,2,2,2,1,2
2634,1,1,1,1,0,2,2,1,0,1,1,1,1,1,2,2,1,4,2
2635,0,3,1,1,0,2,1,1,1,2,1,1,1,1,2,2,1,4,2
2636,1,1,0,1,1,2,2,1,2,1,3,0,1,0,2,3,1,2,1
2637,0,0,1,1,0,2,2,2,3,2,3,0,1,0,2,3,1,2,1
2638,0,1,1,1,1,1,2,0,3,2,3,0,1,0,2,3,1,2,1
2639,0,0,1,1,0,2,2,0,1,1,3,0,1,0,2,3,1,2,1
2640,0,2,1,0,2,2,2,0,1,2,3,0,1,0,2,3,1,2,1
2641,0,0,1,1,3,2,1,1,2,1,3,0,1,0,2,3,1,2,1
2642,0,2,1,1,3,2,2,2,1,2,1,1,1,3,2,2,1,2,1
2643,0,2,0,1,0,2,2,0,2,2,1,1,1,3,2,2,1,2,1
2644,0,2,1,1,3,2,2,2,1,2,1,1,1,0,2,1,0,2,1
2645,0,2,4,1,0,2,2,0,4,2,1,1,1,0,2,1,0,2,1
2646,0,3,4,1,3,2,2,0,3,2,1,1,1,0,2,1,0,2,1
2647,0,3,0,1,3,2,2,1,2,2,1,1,1,0,2,1,0,2,1
2648,1,2,1,1,3,2,2,2,1,2,2,2,1,0,2,2,1,2,2
2649,0,2,1,1,0,2,1,1,2,2,2,2,1,0,2,2,1,2,2
2650,0,1,4,1,0,2,2,1,1,2,3,2,1,0,2,2,1,1,2
2651,1,2,1,1,1,2,1,1,0,2,3,2,1,0,2,2,1,1,2
2652,0,1,1,1,0,2,1,1,0,2,3,2,1,0,2,2,1,1,2
2653,1,0,1,1,1,2,2,0,4,2,3,2,1,0,2,2,1,1,2
2654,0,3,4,1,0,2,2,0,2,2,3,1,1,0,2,3,0,2,2
2655,0,3,1,1,0,2,1,1,1,2,1,4,1,1,2,1,0,1,2
2656,0,2,1,1,3,2,2,1,0,2,1,4,1,1,2,1,0,1,2
2657,0,2,1,1,0,2,2,2,1,1,1,4,1,1,2,1,0,1,2
2658,0,3,1,1,0,2,1,1,1,2,3,1,1,0,0,3,0,3,2
2659,0,2,2,1,3,2,2,1,4,2,3,1,1,0,0,3,0,3,2
2660,0,2,0,1,0,2,2,1,2,2,3,1,1,0,0,3,0,3,2
2661,0,1,2,1,0,0,2,0,2,2,3,1,1,0,0,3,0,3,2
2662,1,3,1,1,0,2,1,1,1,2,2,2,1,3,2,2,1,2,2
2663,0,0,1,1,0,2,2,0,0,2,2,2,1,3,2,2,1,2,2
2664,0,1,0,1,0,2,2,1,2,2,0,1,1,1,2,2,1,2,2
2665,0,2,1,1,0,2,2,0,2,2,2,1,1,1,2,2,0,2,2
2666,0,1,1,1,0,2,2,1,3,2,2,2,1,0,2,1,0,0,2
2667,0,1,1,1,0,2,2,1,3,2,2,1,1,0,2,2,2,2,2
2668,0,2,1,1,0,2,2,1,1,2,2,1,1,0,2,2,2,2,2
2669,1,2,1,1,3,0,2,0,2,2,2,1,1,0,2,2,2,2,2
2670,1,2,4,1,3,2,2,0,1,2,2,1,1,0,2,2,2,2,2
2671,0,3,0,1,0,2,2,0,3,2,1,0,1,3,2,3,1,0,2
2672,0,2,2,1,3,2,2,0,0,2,1,0,1,3,2,3,1,0,2
2673,0,3,0,1,0,2,2,0,3,2,1,1,0,0,2,2,1,2,2
2674,0,1,1,1,3,2,2,1,0,2,1,1,0,0,2,2,1,2,2
2675,0,1,1,1,1,2,3,0,4,2,2,1,2,1,0,2,1,3,2
2676,0,1,4,1,3,2,3,1,4,2,2,1,2,1,0,2,1,3,2
2677,0,2,1,0,3,2,1,0,3,2,2,1,2,1,0,2,1,3,2
2678,0,3,2,1,3,2,3,3,3,2,2,1,2,1,0,2,1,3,2
2679,0,0,2,1,0,0,2,1,2,1,2,1,2,1,0,2,1,3,2
2680,0,1,1,1,1,2,3,0,4,2,2,1,1,3,0,1,0,2,1
2681,0,3,4,1,3,2,2,2,1,2,2,1,1,3,0,1,0,2,1
2682,0,2,2,1,2,2,2,0,1,2,2,1,1,3,0,1,0,2,1
2683,0,3,1,1,3,2,2,0,0,2,3,4,1,0,2,2,1,2,2
2684,1,3,1,1,3,2,2,0,0,2,2,1,1,3,2,2,0,4,2
2685,0,3,1,1,3,2,2,0,0,2,2,2,1,0,2,2,0,4,2
2686,0,3,1,1,0,2,2,3,2,2,2,2,1,0,2,2,0,4,2
2687,1,2,1,1,0,2,1,1,0,2,2,2,1,0,2,2,0,4,2
2688,1,3,1,1,3,2,2,0,0,2,3,0,1,0,2,2,0,2,2
2689,1,2,1,1,3,2,2,0,4,2,3,0,1,0,2,2,0,2,2
2690,0,2,2,1,0,0,2,1,1,1,1,0,1,4,0,2,3,2,2
2691,0,2,1,1,3,2,3,3,4,2,1,0,1,4,0,2,3,2,2
2692,0,1,1,1,3,0,1,1,2,1,1,0,1,4,0,2,3,2,2
2693,1,1,2,2,4,2,2,0,2,2,1,0,1,4,0,2,3,2,2
2694,1,1,0,0,1,0,2,2,2,2,1,0,1,4,0,2,3,2,2
2695,0,1,0,1,0,2,2,1,4,2,1,1,1,3,2,1,0,1,1
2696,0,3,1,1,3,2,1,0,4,2,1,1,1,3,2,1,0,1,1
2697,1,3,0,1,1,2,2,1,1,2,3,1,1,1,2,1,1,3,2
2698,0,0,1,1,3,2,2,0,2,2,3,1,1,1,2,1,1,3,2
2699,0,2,2,1,0,2,2,0,4,2,3,1,1,1,2,1,1,3,2
2700,1,2,1,1,3,2,1,1,1,1,3,1,1,1,2,1,1,3,2
2701,0,3,0,1,1,2,2,1,1,2,2,0,1,0,2,2,2,3,2
2702,0,1,1,0,3,2,2,1,3,2,2,0,1,0,2,2,2,3,2
2703,0,3,1,1,0,2,2,1,2,2,2,0,1,0,2,2,2,3,2
2704,1,0,4,1,0,0,2,0,2,2,1,0,1,0,2,1,0,1,1
2705,0,1,2,1,0,0,2,0,2,2,1,0,1,0,2,1,0,1,1
2706,0,2,1,1,0,2,2,2,0,1,1,0,1,0,2,1,0,1,1
2707,0,1,2,1,0,0,2,0,0,2,2,4,1,1,0,2,3,2,1
2708,0,3,1,1,1,2,1,1,2,1,2,4,1,1,0,2,3,2,1
2709,0,1,2,1,0,0,2,0,0,2,3,1,1,1,2,2,2,1,1
2710,0,3,1,1,0,2,1,1,4,2,3,1,1,1,2,2,2,1,1
2711,0,1,1,1,1,2,2,1,2,1,3,1,1,1,2,2,2,1,1
2712,0,3,0,1,3,0,2,1,2,2,3,1,1,1,2,2,2,1,1
2713,0,1,1,1,0,2,2,3,3,2,3,1,1,1,2,2,2,1,1
2714,0,2,1,1,1,2,3,0,0,2,3,1,1,1,2,2,2,1,1
2715,0,1,2,1,0,0,2,0,0,2,0,4,0,0,0,2,2,3,2
2716,0,3,2,1,3,2,2,1,4,2,0,4,0,0,0,2,2,3,2
2717,0,2,3,0,0,2,2,0,3,2,0,4,0,0,0,2,2,3,2
2718,0,0,0,1,0,0,2,2,1,1,0,4,0,0,0,2,2,3,2
2719,1,1,1,0,2,0,1,1,2,1,0,4,0,0,0,2,2,3,2
2720,0,3,1,1,3,3,3,3,4,2,3,0,0,2,0,3,3,0,2
2721,1,1,4,1,0,2,2,0,0,2,3,0,0,2,0,3,3,0,2
2722,1,0,1,0,2,2,3,0,3,2,3,0,0,2,0,3,3,0,2
2723,0,3,4,0,2,2,1,1,3,2,3,0,0,2,0,3,3,0,2
2724,0,3,1,0,0,0,3,1,0,2,3,0,0,2,0,3,3,0,2
2725,0,3,4,2,0,2,3,3,1,1,3,0,0,2,0,3,3,0,2
2726,0,2,1,1,1,2,1,0,0,2,3,2,1,0,2,2,0,4,2
2727,0,0,2,1,0,2,2,0,2,2,3,2,1,0,2,2,0,4,2
2728,0,2,1,1,0,2,1,0,4,2,3,2,1,0,2,2,0,4,2
2729,0,2,1,1,1,2,1,0,0,2,2,1,0,2,2,2,0,4,2
2730,0,2,1,1,1,2,1,0,0,2,1,1,1,3,2,3,1,4,2
2731,0,3,1,1,0,2,2,3,0,2,1,1,1,3,2,3,1,4,2
2732,0,0,1,1,1,2,2,0,1,2,1,0,1,0,2,1,0,0,1
